method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
QDEIM,3,0.9999,19,21,21,40,0.993966769,0.0004530237450491496
clsQDEIM,3,0.9999,19,21,21,40,0.997305679,0.0004317752138409256
SOPT,3,0.9999,19,21,21,41,1.000925025,0.000391704477051771
clsSOPT,3,0.9999,19,21,21,41,0.982111382,0.0003080009315189233
QDEIM,3,0.9999,19,21,21,41,1.049586828,0.0004538467812482973
clsQDEIM,3,0.9999,19,21,21,41,1.024128001,0.0004359424605129305
SOPT,3,0.9999,19,21,21,42,1.033025437,0.0003615089157532914
clsSOPT,3,0.9999,19,21,21,42,0.987216957,0.0002734868632001487
QDEIM,3,0.9999,19,21,21,42,1.045122612,0.0004662650823679082
clsQDEIM,3,0.9999,19,21,21,42,1.029020361,0.0004121526078034803
SOPT,3,0.9999,19,21,21,43,1.039177571,0.0003307410708348265
clsSOPT,3,0.9999,19,21,21,43,1.048647339,0.0001122055392731929
QDEIM,3,0.9999,19,21,21,43,1.034381775,0.0004711202921762566
clsQDEIM,3,0.9999,19,21,21,43,1.042157261,0.0004904829960506106
SOPT,3,0.9999,19,21,21,44,1.071106497,9.214164932779836e-05
clsSOPT,3,0.9999,19,21,21,44,1.070624931,0.0001092726565355239
QDEIM,3,0.9999,19,21,21,44,1.059278864,0.0004693414129692611
clsQDEIM,3,0.9999,19,21,21,44,1.080245083,0.0004397385922116911
SOPT,3,0.9999,19,21,21,45,1.067785764,9.44275783360269e-05
clsSOPT,3,0.9999,19,21,21,45,1.058141889,0.0001196685910800447
QDEIM,3,0.9999,19,21,21,45,1.075594925,0.0004744102678447797
clsQDEIM,3,0.9999,19,21,21,45,1.114417779,0.0004392161610012716
SOPT,3,0.9999,19,21,21,46,1.093418639,9.483098478546131e-05
clsSOPT,3,0.9999,19,21,21,46,1.060877316,0.0001112187864121691
QDEIM,3,0.9999,19,21,21,46,1.092671196,0.0004523664656913839
clsQDEIM,3,0.9999,19,21,21,46,1.128275825,0.0003735090050113229
SOPT,4,0.99999,24,27,27,28,0.892272353,0.009618848821058608
clsSOPT,4,0.99999,24,27,27,28,0.9027908019999999,0.01582189903361114
QDEIM,4,0.99999,24,27,27,28,0.8735763560000001,0.004440348517238706
clsQDEIM,4,0.99999,24,27,27,28,0.863664962,0.01129988010070557
SOPT,4,0.99999,24,27,27,29,0.904640135,0.005966784705567499
clsSOPT,4,0.99999,24,27,27,29,0.940973255,0.0122645152609029
QDEIM,4,0.99999,24,27,27,29,0.890662438,0.004440348517238206
clsQDEIM,4,0.99999,24,27,27,29,0.87481946,0.01095807849189826
SOPT,4,0.99999,24,27,27,30,0.925925075,0.006047329051178412
clsSOPT,4,0.99999,24,27,27,30,0.944800067,0.01567488432292791
QDEIM,4,0.99999,24,27,27,30,0.909418576,0.004357652891771955
clsQDEIM,4,0.99999,24,27,27,30,0.897839194,0.009004247362050539
SOPT,4,0.99999,24,27,27,31,0.934708705,0.005787396002095832
clsSOPT,4,0.99999,24,27,27,31,0.948109191,0.001569203241520895
QDEIM,4,0.99999,24,27,27,31,0.925481379,0.004040035904542511
clsQDEIM,4,0.99999,24,27,27,31,0.9214169919999999,0.00985575194684481
SOPT,4,0.99999,24,27,27,32,0.997454677,0.007887758844400631
clsSOPT,4,0.99999,24,27,27,32,0.964870785,0.0015335511510697
QDEIM,4,0.99999,24,27,27,32,0.962967237,0.003189256191765245
clsQDEIM,4,0.99999,24,27,27,32,0.9411194730000001,0.0110537371760202
SOPT,4,0.99999,24,27,27,33,0.981268198,0.003970050455475816
clsSOPT,4,0.99999,24,27,27,33,0.986095695,0.001425834502102832
QDEIM,4,0.99999,24,27,27,33,0.965917616,0.002130504274122324
clsQDEIM,4,0.99999,24,27,27,33,0.9578441090000001,0.01100019531340881
SOPT,4,0.99999,24,27,27,34,1.027047906,0.003699288670619273
clsSOPT,4,0.99999,24,27,27,34,1.006423193,0.001468336831392542
QDEIM,4,0.99999,24,27,27,34,0.983387509,0.002410723016867439
clsQDEIM,4,0.99999,24,27,27,34,0.978830681,0.01052222860153078
SOPT,4,0.99999,24,27,27,35,1.02789559,0.003624629141346185
clsSOPT,4,0.99999,24,27,27,35,1.017766481,0.001505925688250058
QDEIM,4,0.99999,24,27,27,35,1.012773259,0.001902122363871316
clsQDEIM,4,0.99999,24,27,27,35,0.996017007,0.01021057950991895
SOPT,4,0.99999,24,27,27,36,1.038509851,0.006266906703678463
clsSOPT,4,0.99999,24,27,27,36,1.036513572,0.0004364716644007443
QDEIM,4,0.99999,24,27,27,36,1.023926214,0.002163915235180377
clsQDEIM,4,0.99999,24,27,27,36,1.015859089,0.009785737472267996
SOPT,4,0.99999,24,27,27,37,1.038929613,0.006393552410525401
clsSOPT,4,0.99999,24,27,27,37,1.055220056,0.0001187870516491893
QDEIM,4,0.99999,24,27,27,37,1.039873533,0.002024658372806016
clsQDEIM,4,0.99999,24,27,27,37,1.044514185,0.009642278162324108
SOPT,4,0.99999,24,27,27,38,1.097547221,0.006408184274801739
clsSOPT,4,0.99999,24,27,27,38,1.073987455,0.001411497265915318
QDEIM,4,0.99999,24,27,27,38,1.070063941,0.001956227269848977
clsQDEIM,4,0.99999,24,27,27,38,1.076875907,0.009570196640036936
SOPT,4,0.99999,24,27,27,39,1.079579888,0.006440931382823986
clsSOPT,4,0.99999,24,27,27,39,1.110006955,0.001771512124034179
QDEIM,4,0.99999,24,27,27,39,1.093936291,0.002117617764157018
clsQDEIM,4,0.99999,24,27,27,39,1.086623594,0.008763113004663979
SOPT,4,0.99999,24,27,27,40,1.094490547,0.00643091899266957
clsSOPT,4,0.99999,24,27,27,40,1.104033807,0.002360379629857426
QDEIM,4,0.99999,24,27,27,40,1.089935097,0.0022951877861227
clsQDEIM,4,0.99999,24,27,27,40,1.082840743,0.00868492202696952
SOPT,4,0.99999,24,27,27,41,1.118162435,0.005464961121485763
clsSOPT,4,0.99999,24,27,27,41,1.117202803,0.002109357967620754
QDEIM,4,0.99999,24,27,27,41,1.110415395,0.002359617318872142
clsQDEIM,4,0.99999,24,27,27,41,1.106806227,0.008614687626131854
SOPT,4,0.99999,24,27,27,42,1.132806752,0.004617694252451909
clsSOPT,4,0.99999,24,27,27,42,1.147151001,0.003362401775600198
QDEIM,4,0.99999,24,27,27,42,1.128717913,0.002277865421693553
clsQDEIM,4,0.99999,24,27,27,42,1.168087602,0.01137992803700053
SOPT,4,0.99999,24,27,27,43,1.157572046,0.004616501248467203
clsSOPT,4,0.99999,24,27,27,43,1.159924678,0.003667056958307365
QDEIM,4,0.99999,24,27,27,43,1.144063967,0.002233423513442275
clsQDEIM,4,0.99999,24,27,27,43,1.148811299,0.01149720463254603
SOPT,4,0.99999,24,27,27,44,1.168114671,0.003978225714732005
clsSOPT,4,0.99999,24,27,27,44,1.174574004,0.003649328548427412
QDEIM,4,0.99999,24,27,27,44,1.163016887,0.002205513869761949
clsQDEIM,4,0.99999,24,27,27,44,1.158003212,0.01134115487290353
SOPT,4,0.99999,24,27,27,45,1.210488581,0.003481314390700467
clsSOPT,4,0.99999,24,27,27,45,1.183099315,0.003743168903096554
QDEIM,4,0.99999,24,27,27,45,1.181352961,0.002186363616675019
clsQDEIM,4,0.99999,24,27,27,45,1.176185873,0.01090279317535009
SOPT,4,0.99999,24,27,27,46,1.209924548,0.003470018222625841
clsSOPT,4,0.99999,24,27,27,46,1.193851087,0.003948969318511207
QDEIM,4,0.99999,24,27,27,46,1.199432357,0.002172410347220983
clsQDEIM,4,0.99999,24,27,27,46,1.208580985,0.01138508125285835
SOPT,4,0.99999,24,27,27,47,1.250552957,0.002703816343031113
clsSOPT,4,0.99999,24,27,27,47,1.229321551,0.003908217799159496
QDEIM,4,0.99999,24,27,27,47,1.225783397,0.002161792109669826
clsQDEIM,4,0.99999,24,27,27,47,1.198390535,0.007946310515312036
SOPT,4,0.99999,24,27,27,48,1.251011508,0.002926128525680739
clsSOPT,4,0.99999,24,27,27,48,1.228939886,0.0004657350963598659
QDEIM,4,0.99999,24,27,27,48,1.231162375,0.002161350617985395
clsQDEIM,4,0.99999,24,27,27,48,1.220561344,0.007922722849101988
SOPT,4,0.99999,24,27,27,49,1.36383192,0.002302007710513118
clsSOPT,4,0.99999,24,27,27,49,1.244856226,0.0004254314080799589
QDEIM,4,0.99999,24,27,27,49,1.265500203,0.002160980729267778
clsQDEIM,4,0.99999,24,27,27,49,1.222551164,0.007921905844927917
SOPT,4,0.99999,24,27,27,50,1.276779177,0.00275873312030225
clsSOPT,4,0.99999,24,27,27,50,1.264577007,0.003573729236323799
QDEIM,4,0.99999,24,27,27,50,1.275302606,0.002158894461027083
clsQDEIM,4,0.99999,24,27,27,50,1.242544283,0.007649453806541744
SOPT,4,0.99999,24,27,27,51,1.282147336,0.002669237977280018
clsSOPT,4,0.99999,24,27,27,51,1.28667556,0.002697724201888966
QDEIM,4,0.99999,24,27,27,51,1.287452448,0.002084880979674438
clsQDEIM,4,0.99999,24,27,27,51,1.287938652,0.007583489037929463
SOPT,4,0.99999,24,27,27,52,1.323134747,0.002066639355926609
clsSOPT,4,0.99999,24,27,27,52,1.323001383,0.002044316104379368
QDEIM,4,0.99999,24,27,27,52,1.30095634,0.002060686762822588
clsQDEIM,4,0.99999,24,27,27,52,1.279020953,0.01009108796264588
SOPT,5,0.999999,29,32,32,33,1.16313646,0.001191969854219728
clsSOPT,5,0.999999,29,32,32,33,,
QDEIM,5,0.999999,29,32,32,33,1.16881921,0.001461135530419127
clsQDEIM,5,0.999999,29,32,32,33,1.110833718,0.0004581034210205675
SOPT,5,0.999999,29,32,32,34,1.204475534,0.0005672799677576664
clsSOPT,5,0.999999,29,32,32,34,1.21699442,0.01900634639120414
QDEIM,5,0.999999,29,32,32,34,1.180100456,0.00140972542931506
clsQDEIM,5,0.999999,29,32,32,34,1.134428592,0.000455618725460355
SOPT,5,0.999999,29,32,32,35,1.225729429,0.002561696541403355
clsSOPT,5,0.999999,29,32,32,35,,
QDEIM,5,0.999999,29,32,32,35,1.211965312,0.003582077970011099
clsQDEIM,5,0.999999,29,32,32,35,1.149408044,0.0005195940469832519
SOPT,5,0.999999,29,32,32,36,,
clsSOPT,5,0.999999,29,32,32,36,,
QDEIM,5,0.999999,29,32,32,36,1.228715238,0.003620539266969432
clsQDEIM,5,0.999999,29,32,32,36,1.170489469,0.0004814821702719125
SOPT,5,0.999999,29,32,32,37,,
clsSOPT,5,0.999999,29,32,32,37,,
QDEIM,5,0.999999,29,32,32,37,1.24638039,0.0036057205719677
clsQDEIM,5,0.999999,29,32,32,37,1.187521158,0.0009423118253181391
SOPT,5,0.999999,29,32,32,38,,
clsSOPT,5,0.999999,29,32,32,38,,
QDEIM,5,0.999999,29,32,32,38,1.261308123,0.003711659061295718
clsQDEIM,5,0.999999,29,32,32,38,1.208070604,0.0005574773230739543
SOPT,5,0.999999,29,32,32,39,,
clsSOPT,5,0.999999,29,32,32,39,,
QDEIM,5,0.999999,29,32,32,39,1.266686254,0.00155569374943173
clsQDEIM,5,0.999999,29,32,32,39,1.237477151,0.0006135322132767995
SOPT,5,0.999999,29,32,32,40,,
clsSOPT,5,0.999999,29,32,32,40,,
QDEIM,5,0.999999,29,32,32,40,1.297987238,0.009437516556721844
clsQDEIM,5,0.999999,29,32,32,40,1.236009851,0.0003977526894715389
SOPT,5,0.999999,29,32,32,41,,
clsSOPT,5,0.999999,29,32,32,41,,
QDEIM,5,0.999999,29,32,32,41,1.446531822,0.01799088278052577
clsQDEIM,5,0.999999,29,32,32,41,1.247328619,0.0002951869955167515
SOPT,5,0.999999,29,32,32,42,1.38147536,0.006149297359191595
clsSOPT,5,0.999999,29,32,32,42,1.340337852,0.002858792325207204
QDEIM,5,0.999999,29,32,32,42,1.478032435,0.01795664126753948
clsQDEIM,5,0.999999,29,32,32,42,1.259373984,8.673147026401269e-05
SOPT,5,0.999999,29,32,32,43,1.381196153,0.006245928875522598
clsSOPT,5,0.999999,29,32,32,43,1.36521993,0.002857546859377402
QDEIM,5,0.999999,29,32,32,43,1.49344875,0.0166118634084787
clsQDEIM,5,0.999999,29,32,32,43,1.278835902,5.603060598877362e-05
SOPT,5,0.999999,29,32,32,44,1.426966211,0.005926262594036096
clsSOPT,5,0.999999,29,32,32,44,1.372657447,0.002646670827544712
QDEIM,5,0.999999,29,32,32,44,,
clsQDEIM,5,0.999999,29,32,32,44,1.313960205,7.3590762823995e-05
SOPT,5,0.999999,29,32,32,45,1.394480653,0.00585773892389119
clsSOPT,5,0.999999,29,32,32,45,1.372597921,0.002797245533929598
QDEIM,5,0.999999,29,32,32,45,1.488019524,0.05781894952322726
clsQDEIM,5,0.999999,29,32,32,45,1.312634223,2.202296878592854e-05
SOPT,5,0.999999,29,32,32,46,1.42808882,0.01511138026077892
clsSOPT,5,0.999999,29,32,32,46,1.388750698,0.002772184944798589
QDEIM,5,0.999999,29,32,32,46,1.488172407,0.04755757543108803
clsQDEIM,5,0.999999,29,32,32,46,,
SOPT,5,0.999999,29,32,32,47,1.557051642,0.113808878113671
clsSOPT,5,0.999999,29,32,32,47,1.391045062,0.001321144741758889
QDEIM,5,0.999999,29,32,32,47,1.53063718,0.05189323374188371
clsQDEIM,5,0.999999,29,32,32,47,,
SOPT,5,0.999999,29,32,32,48,1.654999839,0.5130180214814921
clsSOPT,5,0.999999,29,32,32,48,1.412798909,0.0006817507994320854
QDEIM,5,0.999999,29,32,32,48,1.537402647,0.01487238668324873
clsQDEIM,5,0.999999,29,32,32,48,,
SOPT,5,0.999999,29,32,32,49,1.864480615,2.967014958707791
clsSOPT,5,0.999999,29,32,32,49,1.429280736,0.001023372106481331
QDEIM,5,0.999999,29,32,32,49,1.549902599,0.0356008876221301
clsQDEIM,5,0.999999,29,32,32,49,1.522642425,2.74458277360681e-05
SOPT,5,0.999999,29,32,32,50,1.999021794,2.515130240055586
clsSOPT,5,0.999999,29,32,32,50,1.452619523,0.000616907266264501
QDEIM,5,0.999999,29,32,32,50,1.562903198,0.03834841522380378
clsQDEIM,5,0.999999,29,32,32,50,1.549536408,8.136270741594155e-05
SOPT,5,0.999999,29,32,32,51,,
clsSOPT,5,0.999999,29,32,32,51,1.473119495,0.0003149622358179377
QDEIM,5,0.999999,29,32,32,51,1.578385647,0.0657122466392888
clsQDEIM,5,0.999999,29,32,32,51,1.580206296,8.526698060215011e-05
SOPT,5,0.999999,29,32,32,52,,
clsSOPT,5,0.999999,29,32,32,52,1.494170521,0.0003488044937717797
QDEIM,5,0.999999,29,32,32,52,1.725101249,0.7305670185801559
clsQDEIM,5,0.999999,29,32,32,52,1.476416483,0.0004247920409331646
SOPT,5,0.999999,29,32,32,53,1.595686332,0.006422599688048382
clsSOPT,5,0.999999,29,32,32,53,1.508375577,0.0003136762648617269
QDEIM,5,0.999999,29,32,32,53,1.752455601,0.6105209014247078
clsQDEIM,5,0.999999,29,32,32,53,,
SOPT,5,0.999999,29,32,32,54,1.584491118,0.006353685232072755
clsSOPT,5,0.999999,29,32,32,54,1.53725611,0.0001489389556423878
QDEIM,5,0.999999,29,32,32,54,1.767290445,0.995412303434838
clsQDEIM,5,0.999999,29,32,32,54,,
SOPT,5,0.999999,29,32,32,55,1.623123247,0.005220859136119819
clsSOPT,5,0.999999,29,32,32,55,1.525793606,0.0002327921105427361
QDEIM,5,0.999999,29,32,32,55,1.803956112,0.3665391068242029
clsQDEIM,5,0.999999,29,32,32,55,,
SOPT,5,0.999999,29,32,32,56,,
clsSOPT,5,0.999999,29,32,32,56,1.547137489,0.0007046968661716944
QDEIM,5,0.999999,29,32,32,56,1.796160469,1.064980707530316
clsQDEIM,5,0.999999,29,32,32,56,,
SOPT,5,0.999999,29,32,32,57,1.946489676,2.353827037826559
clsSOPT,5,0.999999,29,32,32,57,1.575222628,0.0009013040691739063
QDEIM,5,0.999999,29,32,32,57,1.817298821,1.242600883270425
clsQDEIM,5,0.999999,29,32,32,57,,
SOPT,6,1,34,38,37,38,1.431077879,0.006723942430637575
clsSOPT,6,1,34,38,37,38,,
QDEIM,6,1,34,38,37,38,1.617308423,0.003802884467940935
clsQDEIM,6,1,34,38,37,38,1.468636614,0.005207173400554473
SOPT,6,1,34,38,37,39,,
clsSOPT,6,1,34,38,37,39,1.838331688,0.3210418114666146
QDEIM,6,1,34,38,37,39,1.643850698,0.002754233483169509
clsQDEIM,6,1,34,38,37,39,1.469336206,0.00490678487703522
SOPT,6,1,34,38,37,40,1.5288553,0.007536591423902562
clsSOPT,6,1,34,38,37,40,,
QDEIM,6,1,34,38,37,40,1.774981294,0.003647739573528779
clsQDEIM,6,1,34,38,37,40,1.486621508,0.006764110456934446
SOPT,6,1,34,38,37,41,1.561094411,0.007168207702215859
clsSOPT,6,1,34,38,37,41,1.914794847,0.1077925490565798
QDEIM,6,1,34,38,37,41,,
clsQDEIM,6,1,34,38,37,41,1.518717105,0.00917555604421208
SOPT,6,1,34,38,37,42,1.548348209,0.00485586891654028
clsSOPT,6,1,34,38,37,42,1.660994499,0.02005940222479532
QDEIM,6,1,34,38,37,42,,
clsQDEIM,6,1,34,38,37,42,1.540145797,0.009039231478463059
SOPT,6,1,34,38,37,43,1.57425905,0.0007162471247421909
clsSOPT,6,1,34,38,37,43,1.668917882,0.01600205609274861
QDEIM,6,1,34,38,37,43,,
clsQDEIM,6,1,34,38,37,43,1.567922836,0.01074746585238279
SOPT,6,1,34,38,37,44,1.613823738,0.0003949465126693669
clsSOPT,6,1,34,38,37,44,1.603485491,0.00188510190522151
QDEIM,6,1,34,38,37,44,,
clsQDEIM,6,1,34,38,37,44,1.565767803,0.01082381851786646
SOPT,6,1,34,38,37,45,1.603229653,0.002145660833286283
clsSOPT,6,1,34,38,37,45,1.605373186,0.001921597909208923
QDEIM,6,1,34,38,37,45,,
clsQDEIM,6,1,34,38,37,45,1.616326389,0.01166150870557743
SOPT,6,1,34,38,37,46,1.654710463,0.001788575997136815
clsSOPT,6,1,34,38,37,46,1.620759144,0.002921445479986596
QDEIM,6,1,34,38,37,46,,
clsQDEIM,6,1,34,38,37,46,1.645136208,0.01130121719798953
SOPT,6,1,34,38,37,47,1.629636247,0.001187247325334467
clsSOPT,6,1,34,38,37,47,1.612512876,0.00270469687499891
QDEIM,6,1,34,38,37,47,,
clsQDEIM,6,1,34,38,37,47,1.607592896,0.007144614463489682
SOPT,6,1,34,38,37,48,1.661495062,0.001235590019452316
clsSOPT,6,1,34,38,37,48,1.638904783,0.002667376734317176
QDEIM,6,1,34,38,37,48,,
clsQDEIM,6,1,34,38,37,48,1.668597812,0.007181126349140486
SOPT,6,1,34,38,37,49,1.728827952,0.001280206734641483
clsSOPT,6,1,34,38,37,49,1.971322827,0.5744851616566052
QDEIM,6,1,34,38,37,49,,
clsQDEIM,6,1,34,38,37,49,1.641918052,0.007194254387054047
SOPT,6,1,34,38,37,50,1.744152292,0.0001914035344702201
clsSOPT,6,1,34,38,37,50,,
QDEIM,6,1,34,38,37,50,,
clsQDEIM,6,1,34,38,37,50,1.660174849,0.007208361640448066
SOPT,6,1,34,38,37,51,1.745692782,0.0005308583163144808
clsSOPT,6,1,34,38,37,51,,
QDEIM,6,1,34,38,37,51,1.900523268,0.003930583857400385
clsQDEIM,6,1,34,38,37,51,1.679629475,0.00629107024164574
SOPT,6,1,34,38,37,52,1.752904225,0.0005040159927698327
clsSOPT,6,1,34,38,37,52,1.725335527,0.001603766947395511
QDEIM,6,1,34,38,37,52,1.900889792,0.003814723306890174
clsQDEIM,6,1,34,38,37,52,1.703286534,0.006376875170816099
SOPT,6,1,34,38,37,53,1.807311389,0.0003491104888563966
clsSOPT,6,1,34,38,37,53,1.739438022,0.0005873863662404568
QDEIM,6,1,34,38,37,53,1.904087855,0.003730069099341109
clsQDEIM,6,1,34,38,37,53,1.702504374,0.006426912678932943
SOPT,6,1,34,38,37,54,1.782162939,0.0007481142685687314
clsSOPT,6,1,34,38,37,54,1.752673244,0.000144153900249047
QDEIM,6,1,34,38,37,54,1.923678553,0.003665545369783781
clsQDEIM,6,1,34,38,37,54,1.729856064,0.006381938320214683
SOPT,6,1,34,38,37,55,1.798094615,0.0007788306072826844
clsSOPT,6,1,34,38,37,55,1.772613969,0.0003121011123479892
QDEIM,6,1,34,38,37,55,2.008300539,0.004380631065719882
clsQDEIM,6,1,34,38,37,55,1.752115564,0.006822840736193684
SOPT,6,1,34,38,37,56,1.823842588,0.001482925832652556
clsSOPT,6,1,34,38,37,56,1.792400646,0.0003718042765905599
QDEIM,6,1,34,38,37,56,2.04187257,0.005850418337755427
clsQDEIM,6,1,34,38,37,56,1.791829797,0.006699635114956126
SOPT,6,1,34,38,37,57,1.833970795,0.001680835368867409
clsSOPT,6,1,34,38,37,57,1.809840579,0.000371175731937011
QDEIM,6,1,34,38,37,57,2.022355226,0.005392183793806148
clsQDEIM,6,1,34,38,37,57,1.791339705,0.006943251428432514
SOPT,6,1,34,38,37,58,1.847340315,0.0013491807491659
clsSOPT,6,1,34,38,37,58,1.849306093,0.0003655544879397567
QDEIM,6,1,34,38,37,58,,
clsQDEIM,6,1,34,38,37,58,1.811219359,0.006228567426578412
SOPT,6,1,34,38,37,59,1.865554842,0.001705342904252233
clsSOPT,6,1,34,38,37,59,1.857074168,0.0003439165246541784
QDEIM,6,1,34,38,37,59,,
clsQDEIM,6,1,34,38,37,59,2.133588448,0.3459833147452576
SOPT,6,1,34,38,37,60,1.876551548,0.001833133701469644
clsSOPT,6,1,34,38,37,60,1.875331893,0.0003430148878123077
QDEIM,6,1,34,38,37,60,,
clsQDEIM,6,1,34,38,37,60,2.251520644,0.117192432972221
SOPT,6,1,34,38,37,61,1.918598274,0.001974277635981006
clsSOPT,6,1,34,38,37,61,1.898194394,0.0005381581242990041
QDEIM,6,1,34,38,37,61,,
clsQDEIM,6,1,34,38,37,61,2.269916959,0.1043987029257459
SOPT,6,1,34,38,37,62,1.905310566,0.001834727165066818
clsSOPT,6,1,34,38,37,62,1.916402633,0.0004875223307441143
QDEIM,6,1,34,38,37,62,2.58778132,1.201018815918825
clsQDEIM,6,1,34,38,37,62,2.227833262,0.08089442119054907
