method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
clsSOPT,1,0.99,9,11,11,251,3.19788612,0.002731176307764444
QDEIM,1,0.99,9,11,11,251,3.108605943,0.002926559960840189
clsQDEIM,1,0.99,9,11,11,251,2.774263525,0.002920618457005406
SOPT,1,0.99,9,11,11,256,3.04241419,0.002768531963032356
clsSOPT,1,0.99,9,11,11,256,3.233677893,0.002730727984607585
QDEIM,1,0.99,9,11,11,256,3.124007913,0.0029256881039396
clsQDEIM,1,0.99,9,11,11,256,2.857471585,0.002911087490654078
SOPT,1,0.99,9,11,11,261,3.096881374,0.002768443759414588
clsSOPT,1,0.99,9,11,11,261,3.284823813,0.002730773817394649
QDEIM,1,0.99,9,11,11,261,3.210105811,0.002927687550897706
clsQDEIM,1,0.99,9,11,11,261,2.940407181,0.002914767104069463
SOPT,2,0.999,14,16,16,21,0.6039115589999999,0.0003940043345359958
clsSOPT,2,0.999,14,16,16,21,0.5958671320000001,0.0005274779932426677
QDEIM,2,0.999,14,16,16,21,0.610070437,0.0005059969903354115
clsQDEIM,2,0.999,14,16,16,21,0.601039732,0.00054852853675977
SOPT,2,0.999,14,16,16,26,0.6707343109999999,0.000331325081738544
clsSOPT,2,0.999,14,16,16,26,0.7049315190000001,0.0004276167940072525
QDEIM,2,0.999,14,16,16,26,0.7017993339999999,0.0004940057193482177
clsQDEIM,2,0.999,14,16,16,26,0.694582634,0.0003508368484313892
SOPT,2,0.999,14,16,16,31,0.767782628,0.0003432345215437353
clsSOPT,2,0.999,14,16,16,31,0.783522417,0.0003521655122422933
QDEIM,2,0.999,14,16,16,31,0.793478177,0.0004042522834185273
clsQDEIM,2,0.999,14,16,16,31,0.783775228,0.0005164923864700507
SOPT,2,0.999,14,16,16,36,0.835855978,0.0003907750522295681
clsSOPT,2,0.999,14,16,16,36,0.8789108280000001,0.0003292019234643637
QDEIM,2,0.999,14,16,16,36,0.8935315,0.0003995349258043553
clsQDEIM,2,0.999,14,16,16,36,0.867435548,0.0005878162290291726
SOPT,2,0.999,14,16,16,41,0.961398759,0.0003663469996775722
clsSOPT,2,0.999,14,16,16,41,0.993135914,0.0003259658282820523
QDEIM,2,0.999,14,16,16,41,0.978169734,0.000386766407457193
clsQDEIM,2,0.999,14,16,16,41,0.985435693,0.0005707232425348684
SOPT,2,0.999,14,16,16,46,0.995321655,0.0003790499231812515
clsSOPT,2,0.999,14,16,16,46,1.048703737,0.000306843692320963
QDEIM,2,0.999,14,16,16,46,1.067367195,0.0003238961866188048
clsQDEIM,2,0.999,14,16,16,46,1.049525523,0.00052782564327353
SOPT,2,0.999,14,16,16,51,1.243726024,0.0004002360312256052
clsSOPT,2,0.999,14,16,16,51,1.122526462,0.0003036151122064802
QDEIM,2,0.999,14,16,16,51,1.149940092,0.0003338800803828514
clsQDEIM,2,0.999,14,16,16,51,1.119234048,0.0005001266220353526
SOPT,2,0.999,14,16,16,56,1.160957737,0.0003389787603865808
clsSOPT,2,0.999,14,16,16,56,1.212433658,0.0003025617796824243
QDEIM,2,0.999,14,16,16,56,1.203701497,0.0003224339870005559
clsQDEIM,2,0.999,14,16,16,56,1.208639912,0.0004410262881258409
SOPT,2,0.999,14,16,16,61,1.239400046,0.0003325461707682512
clsSOPT,2,0.999,14,16,16,61,1.307242862,0.0003199650411957024
QDEIM,2,0.999,14,16,16,61,1.306524079,0.0003190756107595935
clsQDEIM,2,0.999,14,16,16,61,1.291635299,0.0004916823061148944
SOPT,2,0.999,14,16,16,66,1.30813304,0.0003236472940537145
clsSOPT,2,0.999,14,16,16,66,1.419973892,0.0003126366691733656
QDEIM,2,0.999,14,16,16,66,1.382356357,0.0003431429358165897
clsQDEIM,2,0.999,14,16,16,66,1.35122894,0.0005412425042971487
SOPT,2,0.999,14,16,16,71,1.398445926,0.0003315679979883024
clsSOPT,2,0.999,14,16,16,71,1.506617502,0.0003103737364919249
QDEIM,2,0.999,14,16,16,71,3.125559272,0.0003504931468926169
clsQDEIM,2,0.999,14,16,16,71,2.392404952,0.0004602725958946944
SOPT,2,0.999,14,16,16,76,1.601844473,0.0003315185997576022
clsSOPT,2,0.999,14,16,16,76,1.606103883,0.0003071194444848057
QDEIM,2,0.999,14,16,16,76,1.773971983,0.00034447008146631
clsQDEIM,2,0.999,14,16,16,76,3.032108205,0.0004617168269994433
SOPT,2,0.999,14,16,16,81,1.460007731,0.0003314681335242055
clsSOPT,2,0.999,14,16,16,81,2.495074242,0.0003234421344492531
QDEIM,2,0.999,14,16,16,81,1.618659642,0.000352032193174769
clsQDEIM,2,0.999,14,16,16,81,1.840130737,0.0004582688909243512
SOPT,2,0.999,14,16,16,86,2.467680448,0.0003314681335241593
clsSOPT,2,0.999,14,16,16,86,4.074720232,0.0003271107654470768
QDEIM,2,0.999,14,16,16,86,1.705234526,0.0003534055058445362
clsQDEIM,2,0.999,14,16,16,86,2.027359893,0.000451543170414875
SOPT,2,0.999,14,16,16,91,1.623668899,0.0003314681335242083
clsSOPT,2,0.999,14,16,16,91,1.726610313,0.0003340368380212093
QDEIM,2,0.999,14,16,16,91,1.791999662,0.0003542279421528636
clsQDEIM,2,0.999,14,16,16,91,1.717159393,0.000447872488270306
SOPT,2,0.999,14,16,16,96,1.691197519,0.0003314681335242106
clsSOPT,2,0.999,14,16,16,96,1.789760666,0.000334744211703724
QDEIM,2,0.999,14,16,16,96,1.853630438,0.0003648198579753504
clsQDEIM,2,0.999,14,16,16,96,1.778394757,0.0004526401360134376
SOPT,2,0.999,14,16,16,101,1.743934966,0.0003314681335242086
clsSOPT,2,0.999,14,16,16,101,1.855362279,0.0003336563608147047
QDEIM,2,0.999,14,16,16,101,1.93628257,0.000396992475444049
clsQDEIM,2,0.999,14,16,16,101,1.882326833,0.0004430589855198895
SOPT,2,0.999,14,16,16,106,1.806104553,0.0003314681335241634
clsSOPT,2,0.999,14,16,16,106,1.909255743,0.0003337454112561029
QDEIM,2,0.999,14,16,16,106,1.99084829,0.000397084682893435
clsQDEIM,2,0.999,14,16,16,106,1.927572728,0.0004407435598447953
SOPT,2,0.999,14,16,16,111,1.87296584,0.0003314681335242133
clsSOPT,2,0.999,14,16,16,111,1.937609328,0.0003337710599507512
QDEIM,2,0.999,14,16,16,111,2.07832823,0.0003984887893325805
clsQDEIM,2,0.999,14,16,16,111,1.991673213,0.0004092596671333276
SOPT,2,0.999,14,16,16,116,1.951800819,0.0003314681335241083
clsSOPT,2,0.999,14,16,16,116,1.984044643,0.0003337710599507446
QDEIM,2,0.999,14,16,16,116,2.184524465,0.0003874267197013497
clsQDEIM,2,0.999,14,16,16,116,2.066755109,0.0004009682780776265
SOPT,2,0.999,14,16,16,121,2.01086651,0.0003314681335242096
clsSOPT,2,0.999,14,16,16,121,2.056743733,0.0003337710599507576
QDEIM,2,0.999,14,16,16,121,2.220565799,0.0003870638306255047
clsQDEIM,2,0.999,14,16,16,121,2.137483638,0.0004047497843217594
SOPT,2,0.999,14,16,16,126,2.081921941,0.0003314681335242105
clsSOPT,2,0.999,14,16,16,126,2.108061531,0.0003337710599507512
QDEIM,2,0.999,14,16,16,126,2.282949273,0.0003883986827133171
clsQDEIM,2,0.999,14,16,16,126,2.175376788,0.0003628176527417429
SOPT,2,0.999,14,16,16,131,2.136104102,0.0003314681335242055
clsSOPT,2,0.999,14,16,16,131,2.182115138,0.0003337710599507558
QDEIM,2,0.999,14,16,16,131,2.35749661,0.0003913906203202772
clsQDEIM,2,0.999,14,16,16,131,2.238112467,0.0003606515753374444
SOPT,2,0.999,14,16,16,136,2.213189386,0.0003314681335242007
clsSOPT,2,0.999,14,16,16,136,2.274392365,0.0003337710599507519
QDEIM,2,0.999,14,16,16,136,2.406650452,0.0004018230062925012
clsQDEIM,2,0.999,14,16,16,136,2.298614954,0.000357544863088795
SOPT,2,0.999,14,16,16,141,2.299614632,0.0003314681335242049
clsSOPT,2,0.999,14,16,16,141,2.340121574,0.0003337710599507544
QDEIM,2,0.999,14,16,16,141,2.471847489,0.0004056998815522705
clsQDEIM,2,0.999,14,16,16,141,2.374828835,0.000353393326287981
SOPT,2,0.999,14,16,16,146,2.35379383,0.0003314660213891917
clsSOPT,2,0.999,14,16,16,146,2.412129035,0.0003337710599507469
QDEIM,2,0.999,14,16,16,146,2.484461663,0.0004117104113094581
clsQDEIM,2,0.999,14,16,16,146,2.399027766,0.0003546186446374989
SOPT,2,0.999,14,16,16,151,2.400471653,0.0003314544266485778
clsSOPT,2,0.999,14,16,16,151,2.48304367,0.0003337710599507517
QDEIM,2,0.999,14,16,16,151,2.512393307,0.0004214853051475002
clsQDEIM,2,0.999,14,16,16,151,2.465531637,0.0003614749245008785
SOPT,2,0.999,14,16,16,156,2.441505006,0.0003314425145039372
clsSOPT,2,0.999,14,16,16,156,2.522414531,0.0003337710599507454
QDEIM,2,0.999,14,16,16,156,2.582024969,0.0004326644759758302
clsQDEIM,2,0.999,14,16,16,156,2.536219963,0.0003783015693308007
SOPT,2,0.999,14,16,16,161,2.432943273,0.0003314307455094532
clsSOPT,2,0.999,14,16,16,161,2.609562217,0.0003337710599507495
QDEIM,2,0.999,14,16,16,161,2.653640735,0.0004152681371600854
clsQDEIM,2,0.999,14,16,16,161,2.627107139,0.0003877716464645571
SOPT,2,0.999,14,16,16,166,2.999330795,0.0003315436709389915
clsSOPT,2,0.999,14,16,16,166,2.730044899,0.0003337710599507473
QDEIM,2,0.999,14,16,16,166,2.714991541,0.0004194483809135734
clsQDEIM,2,0.999,14,16,16,166,3.720035109,0.0004037234511863853
SOPT,2,0.999,14,16,16,171,2.582408514,0.0003316609632947623
clsSOPT,2,0.999,14,16,16,171,2.803264425,0.0003337710599507506
QDEIM,2,0.999,14,16,16,171,2.744458793,0.0004203735758077506
clsQDEIM,2,0.999,14,16,16,171,2.748392985,0.0003879264326852404
SOPT,2,0.999,14,16,16,176,2.630743554,0.0003319391069603796
clsSOPT,2,0.999,14,16,16,176,2.81579472,0.0003338665719140145
QDEIM,2,0.999,14,16,16,176,2.807654057,0.000419264846315017
clsQDEIM,2,0.999,14,16,16,176,2.801195295,0.0003845317317743001
SOPT,2,0.999,14,16,16,181,2.697866828,0.0003320835637939986
clsSOPT,2,0.999,14,16,16,181,2.841602488,0.0003340131991307978
QDEIM,2,0.999,14,16,16,181,2.870308692,0.0004134647848342992
clsQDEIM,2,0.999,14,16,16,181,2.891997389,0.0003972069478493123
SOPT,2,0.999,14,16,16,186,2.764290146,0.0003328392771918548
clsSOPT,2,0.999,14,16,16,186,2.923340979,0.0003341565553520305
QDEIM,2,0.999,14,16,16,186,2.89052635,0.0003948883250640041
clsQDEIM,2,0.999,14,16,16,186,2.943896647,0.0003967172999849427
SOPT,2,0.999,14,16,16,191,2.79471277,0.0003331288697205267
clsSOPT,2,0.999,14,16,16,191,3.024615862,0.0003342768570953835
QDEIM,2,0.999,14,16,16,191,2.965061614,0.0004134470471099295
clsQDEIM,2,0.999,14,16,16,191,3.030720069,0.0003928735422764617
SOPT,2,0.999,14,16,16,196,2.86168643,0.0003332951876397705
clsSOPT,2,0.999,14,16,16,196,3.072918634,0.0003344995847273097
QDEIM,2,0.999,14,16,16,196,3.050539895,0.0004095773370119096
clsQDEIM,2,0.999,14,16,16,196,3.093136164,0.0004010949414901169
SOPT,2,0.999,14,16,16,201,2.897943407,0.000333641233170709
clsSOPT,2,0.999,14,16,16,201,3.161676079,0.0003349003193681449
QDEIM,2,0.999,14,16,16,201,3.109206484,0.0004126598272515934
clsQDEIM,2,0.999,14,16,16,201,3.165805162,0.0004087537601494408
SOPT,2,0.999,14,16,16,206,2.929735848,0.000333892941192369
clsSOPT,2,0.999,14,16,16,206,3.202498359,0.0003352876317750211
QDEIM,2,0.999,14,16,16,206,3.148657942,0.0004000244849158987
clsQDEIM,2,0.999,14,16,16,206,3.212174573,0.0004369282989377844
SOPT,2,0.999,14,16,16,211,2.947486598,0.0003340788225974294
clsSOPT,2,0.999,14,16,16,211,3.269815178,0.0003356696713525697
QDEIM,2,0.999,14,16,16,211,3.207959511,0.0004047799303044565
clsQDEIM,2,0.999,14,16,16,211,3.301888349,0.0004476735263478087
SOPT,2,0.999,14,16,16,216,3.00199477,0.0003344545892481431
clsSOPT,2,0.999,14,16,16,216,3.348373238,0.0003360360161112415
QDEIM,2,0.999,14,16,16,216,3.203742828,0.0004086732332773213
clsQDEIM,2,0.999,14,16,16,216,3.435366324,0.0004418378648560513
SOPT,2,0.999,14,16,16,221,3.056001787,0.0003349147477217693
clsSOPT,2,0.999,14,16,16,221,3.362133419,0.0003364756100386908
QDEIM,2,0.999,14,16,16,221,4.007235229,0.0004117620656155176
clsQDEIM,2,0.999,14,16,16,221,3.557352624,0.0004252905414208095
SOPT,2,0.999,14,16,16,226,4.064176459,0.0003351295771283109
clsSOPT,2,0.999,14,16,16,226,3.391113073,0.0003363381434502972
QDEIM,2,0.999,14,16,16,226,3.270021927,0.0004118309930963811
clsQDEIM,2,0.999,14,16,16,226,3.490618266,0.0004022620347900971
SOPT,2,0.999,14,16,16,231,3.148819205,0.0003354866668562431
clsSOPT,2,0.999,14,16,16,231,3.434000602,0.0003366905914263749
QDEIM,2,0.999,14,16,16,231,3.331674262,0.000365300381495676
clsQDEIM,2,0.999,14,16,16,231,3.564975924,0.000396856217322905
SOPT,2,0.999,14,16,16,236,3.19643208,0.0003358432774384925
clsSOPT,2,0.999,14,16,16,236,3.4819328,0.0003370466062799104
QDEIM,2,0.999,14,16,16,236,3.391199563,0.0003701634910494309
clsQDEIM,2,0.999,14,16,16,236,3.670049805,0.0004020424495630048
SOPT,2,0.999,14,16,16,241,3.227834235,0.0003361949853277292
clsSOPT,2,0.999,14,16,16,241,3.518647929,0.0003375263823007772
QDEIM,2,0.999,14,16,16,241,3.550797514,0.0003773742182552676
clsQDEIM,2,0.999,14,16,16,241,3.737283128,0.0004004320735687694
SOPT,2,0.999,14,16,16,246,3.231298971,0.0003364382737580757
clsSOPT,2,0.999,14,16,16,246,3.559683305,0.0003380380766846274
QDEIM,2,0.999,14,16,16,246,3.503367256,0.0003747013455045553
clsQDEIM,2,0.999,14,16,16,246,3.82159533,0.00039911768683446
SOPT,2,0.999,14,16,16,251,3.253244851,0.0003368287339236886
clsSOPT,2,0.999,14,16,16,251,3.556585019,0.0003386186010678784
QDEIM,2,0.999,14,16,16,251,3.562627524,0.0003810633006303602
clsQDEIM,2,0.999,14,16,16,251,3.863717296,0.0003968325737382811
SOPT,2,0.999,14,16,16,256,4.514916483,0.0003369509062941109
clsSOPT,2,0.999,14,16,16,256,3.633294766,0.0003391964264862169
QDEIM,2,0.999,14,16,16,256,3.611358704,0.0003787452922140825
clsQDEIM,2,0.999,14,16,16,256,3.940713754,0.0003890933809896921
SOPT,2,0.999,14,16,16,261,3.292493789,0.0003370379167359109
clsSOPT,2,0.999,14,16,16,261,3.563877905,0.0003396342918483882
QDEIM,2,0.999,14,16,16,261,3.687461826,0.0003800976823508848
clsQDEIM,2,0.999,14,16,16,261,3.981392053,0.0003880262753484032
SOPT,2,0.999,14,16,16,266,3.344561035,0.0003378599632292588
clsSOPT,2,0.999,14,16,16,266,3.624611406,0.0003399773309916884
QDEIM,2,0.999,14,16,16,266,3.743043354,0.0003776175430991763
clsQDEIM,2,0.999,14,16,16,266,5.088116182,0.0003900614173767599
SOPT,3,0.9999,19,21,21,26,0.779643014,0.0001191978100572501
clsSOPT,3,0.9999,19,21,21,26,1.647990003,0.0003100326566641313
QDEIM,3,0.9999,19,21,21,26,0.856094422,0.0002839328081274755
clsQDEIM,3,0.9999,19,21,21,26,0.743759019,0.00029440649362357
SOPT,3,0.9999,19,21,21,31,0.856722776,0.0006665527372493055
clsSOPT,3,0.9999,19,21,21,31,0.855049612,0.000277054563064143
QDEIM,3,0.9999,19,21,21,31,1.300783477,0.0007146900243293877
clsQDEIM,3,0.9999,19,21,21,31,0.831327745,0.001404521850563311
SOPT,3,0.9999,19,21,21,36,0.932325953,0.0003491526828059748
clsSOPT,3,0.9999,19,21,21,36,0.947629787,0.0005431729922525862
QDEIM,3,0.9999,19,21,21,36,0.93720191,0.0004938148312311519
clsQDEIM,3,0.9999,19,21,21,36,0.899421409,0.0008040277377458697
SOPT,3,0.9999,19,21,21,41,1.029325249,0.000391704477051771
clsSOPT,3,0.9999,19,21,21,41,1.027415885,0.0004062089991653304
QDEIM,3,0.9999,19,21,21,41,1.024143946,0.0004538467812482973
clsQDEIM,3,0.9999,19,21,21,41,1.007609331,0.0008759780770545247
SOPT,3,0.9999,19,21,21,46,1.091069452,9.483098478546131e-05
clsSOPT,3,0.9999,19,21,21,46,1.126039337,0.0005692427143931226
QDEIM,3,0.9999,19,21,21,46,1.11055938,0.0004523664656913839
clsQDEIM,3,0.9999,19,21,21,46,1.091169906,0.0009431653466101934
SOPT,3,0.9999,19,21,21,51,1.177717922,0.0001275541314282762
clsSOPT,3,0.9999,19,21,21,51,1.191146421,0.0003823222153909672
QDEIM,3,0.9999,19,21,21,51,1.205944833,0.0005169363837072338
clsQDEIM,3,0.9999,19,21,21,51,1.194579551,0.001151165428556786
SOPT,3,0.9999,19,21,21,56,1.265016247,0.0001035989957716561
clsSOPT,3,0.9999,19,21,21,56,1.274122441,0.00054629936495744
QDEIM,3,0.9999,19,21,21,56,1.285000709,0.0005851852949320644
clsQDEIM,3,0.9999,19,21,21,56,1.261829222,0.001373076426819123
SOPT,3,0.9999,19,21,21,61,1.361733948,0.0002160646370502662
clsSOPT,3,0.9999,19,21,21,61,1.375884706,0.0005697817189493371
QDEIM,3,0.9999,19,21,21,61,1.386124048,0.0006313809992749165
clsQDEIM,3,0.9999,19,21,21,61,1.348803239,0.0008896437521369944
SOPT,3,0.9999,19,21,21,66,1.427420193,0.0003588630051430592
clsSOPT,3,0.9999,19,21,21,66,1.446265433,0.0004116854630722505
QDEIM,3,0.9999,19,21,21,66,1.485115485,0.0002134094068738129
clsQDEIM,3,0.9999,19,21,21,66,1.427797459,0.0008058869019232118
SOPT,3,0.9999,19,21,21,71,1.514679458,0.000243610695968845
clsSOPT,3,0.9999,19,21,21,71,1.535617075,0.0004759556631366843
QDEIM,3,0.9999,19,21,21,71,1.558525974,0.0002899612159615341
clsQDEIM,3,0.9999,19,21,21,71,1.505687595,0.0006846526704352587
SOPT,3,0.9999,19,21,21,76,1.575217986,0.0002493341932578119
clsSOPT,3,0.9999,19,21,21,76,1.643751404,0.0005550380956531788
QDEIM,3,0.9999,19,21,21,76,1.610138158,0.0002713223438913925
clsQDEIM,3,0.9999,19,21,21,76,1.602179,0.001114845372269772
SOPT,3,0.9999,19,21,21,81,1.641327564,0.0002127570146686308
clsSOPT,3,0.9999,19,21,21,81,1.702765554,0.0005252724021338655
QDEIM,3,0.9999,19,21,21,81,1.683089322,0.0003885624668800481
clsQDEIM,3,0.9999,19,21,21,81,1.668467167,0.001117077115196457
SOPT,3,0.9999,19,21,21,86,1.703948074,0.0001715622043726401
clsSOPT,3,0.9999,19,21,21,86,1.788877859,0.0005871641715201707
QDEIM,3,0.9999,19,21,21,86,1.715114325,0.0004125742332355845
clsQDEIM,3,0.9999,19,21,21,86,1.761378773,0.001032500503577692
SOPT,3,0.9999,19,21,21,91,1.766257946,0.0001718468235094696
clsSOPT,3,0.9999,19,21,21,91,1.868481475,0.0006073472859668928
QDEIM,3,0.9999,19,21,21,91,1.778374088,0.0004317404361356047
clsQDEIM,3,0.9999,19,21,21,91,1.828399705,0.001033466754510472
SOPT,3,0.9999,19,21,21,96,1.833682227,0.00017077713323641
clsSOPT,3,0.9999,19,21,21,96,1.95378587,0.0005833162338669771
QDEIM,3,0.9999,19,21,21,96,1.86078489,0.000449091239820328
clsQDEIM,3,0.9999,19,21,21,96,1.919068816,0.001074746215099967
SOPT,3,0.9999,19,21,21,101,1.916122674,0.0001707771332366175
clsSOPT,3,0.9999,19,21,21,101,2.037614613,0.0004663248771541289
QDEIM,3,0.9999,19,21,21,101,1.928569599,0.0003444458098388372
clsQDEIM,3,0.9999,19,21,21,101,2.14373406,0.001104271489463032
SOPT,3,0.9999,19,21,21,106,1.994073183,0.0001707771332366215
clsSOPT,3,0.9999,19,21,21,106,2.123827125,0.0004540393344821273
QDEIM,3,0.9999,19,21,21,106,2.005607795,0.0003175935865118204
clsQDEIM,3,0.9999,19,21,21,106,2.064936477,0.001110790027197792
SOPT,3,0.9999,19,21,21,111,2.050302393,0.0001707771332366242
clsSOPT,3,0.9999,19,21,21,111,2.198870576,0.0005707826754639701
QDEIM,3,0.9999,19,21,21,111,2.036456407,0.0001547089043343372
clsQDEIM,3,0.9999,19,21,21,111,2.137745193,0.001297035042268672
SOPT,3,0.9999,19,21,21,116,2.148967617,0.0001707771332366259
clsSOPT,3,0.9999,19,21,21,116,2.277688322,0.0003237552192584985
QDEIM,3,0.9999,19,21,21,116,2.065925099,0.0005495379554749195
clsQDEIM,3,0.9999,19,21,21,116,2.180907994,0.00131009518807093
SOPT,3,0.9999,19,21,21,121,2.189779269,0.0001707771332366207
clsSOPT,3,0.9999,19,21,21,121,2.340853841,0.00033055700094205
QDEIM,3,0.9999,19,21,21,121,2.134472055,0.000181941123614464
clsQDEIM,3,0.9999,19,21,21,121,2.28707737,0.001312001485787576
SOPT,3,0.9999,19,21,21,126,2.255055271,0.0001707771332366138
clsSOPT,3,0.9999,19,21,21,126,2.424688666,0.0003428697258948196
QDEIM,3,0.9999,19,21,21,126,2.21521701,8.816874431021036e-05
clsQDEIM,3,0.9999,19,21,21,126,2.338008311,0.001336501964496911
SOPT,3,0.9999,19,21,21,131,2.76348445,0.0001707771332366223
clsSOPT,3,0.9999,19,21,21,131,4.236029105,0.0003436518207088391
QDEIM,3,0.9999,19,21,21,131,4.987039077,0.0001309800825379987
clsQDEIM,3,0.9999,19,21,21,131,2.396162182,0.001333825427324282
SOPT,3,0.9999,19,21,21,136,2.417815932,0.0001707771332366151
clsSOPT,3,0.9999,19,21,21,136,3.319047899,0.0003217303305935821
QDEIM,3,0.9999,19,21,21,136,2.356479478,0.0001626844045082633
clsQDEIM,3,0.9999,19,21,21,136,2.856272298,0.001319805355192574
SOPT,3,0.9999,19,21,21,141,2.548828246,0.000170777133236619
clsSOPT,3,0.9999,19,21,21,141,2.656057759,0.0004350255958605032
QDEIM,3,0.9999,19,21,21,141,2.404673929,0.0003502707576347014
clsQDEIM,3,0.9999,19,21,21,141,2.518582085,0.001273606474564894
SOPT,3,0.9999,19,21,21,146,2.541010968,0.0001707771332366195
clsSOPT,3,0.9999,19,21,21,146,2.712537901,0.0003481293530754241
QDEIM,3,0.9999,19,21,21,146,2.476084863,0.0004332548915826835
clsQDEIM,3,0.9999,19,21,21,146,2.581420344,0.001294754659299384
SOPT,3,0.9999,19,21,21,151,2.634731746,0.000170777133236623
clsSOPT,3,0.9999,19,21,21,151,2.796856534,0.000279174774992698
QDEIM,3,0.9999,19,21,21,151,2.561142704,0.0005190654671437075
clsQDEIM,3,0.9999,19,21,21,151,2.657170997,0.001272992864341154
SOPT,3,0.9999,19,21,21,156,2.701965484,0.0001707771332366221
clsSOPT,3,0.9999,19,21,21,156,2.904358366,0.0002782176056878311
QDEIM,3,0.9999,19,21,21,156,2.64821279,0.00053175357108218
clsQDEIM,3,0.9999,19,21,21,156,2.701938121,0.001267015639589396
SOPT,3,0.9999,19,21,21,161,2.768896531,0.0001685365243363389
clsSOPT,3,0.9999,19,21,21,161,2.913050532,0.0002928901963791611
QDEIM,3,0.9999,19,21,21,161,2.691815007,0.0005797177286366527
clsQDEIM,3,0.9999,19,21,21,161,2.755729791,0.001238236402268488
SOPT,3,0.9999,19,21,21,166,2.925714241,0.0001672386485756531
clsSOPT,3,0.9999,19,21,21,166,2.95559793,0.0002753728669788603
QDEIM,3,0.9999,19,21,21,166,2.757714869,9.372363018030227e-05
clsQDEIM,3,0.9999,19,21,21,166,2.79669278,0.001157835764243196
SOPT,3,0.9999,19,21,21,171,2.910193334,0.0001674200338501344
clsSOPT,3,0.9999,19,21,21,171,3.010409558,0.0002046528360710854
QDEIM,3,0.9999,19,21,21,171,2.827010072,8.824199733258383e-05
clsQDEIM,3,0.9999,19,21,21,171,2.854040147,0.001200043803510926
SOPT,3,0.9999,19,21,21,176,2.946929371,0.0001660824218747698
clsSOPT,3,0.9999,19,21,21,176,3.067225389,0.0002009871362187641
QDEIM,3,0.9999,19,21,21,176,2.890849608,0.0001029319496594994
clsQDEIM,3,0.9999,19,21,21,176,2.908628572,0.001106410751629161
SOPT,3,0.9999,19,21,21,181,3.032666064,0.0001648178291316032
clsSOPT,3,0.9999,19,21,21,181,3.145204217,0.0001526781482517966
QDEIM,3,0.9999,19,21,21,181,2.988470375,0.0001333204202063756
clsQDEIM,3,0.9999,19,21,21,181,2.986943808,0.001029060535157502
SOPT,3,0.9999,19,21,21,186,3.088031159,0.000166207788382378
clsSOPT,3,0.9999,19,21,21,186,3.186307178,0.0001541089059546754
QDEIM,3,0.9999,19,21,21,186,3.057695199,8.267730262906487e-05
clsQDEIM,3,0.9999,19,21,21,186,2.994210553,0.001088161864082293
SOPT,3,0.9999,19,21,21,191,3.114260083,0.0001698007678855151
clsSOPT,3,0.9999,19,21,21,191,3.232649374,0.0001551411083666708
QDEIM,3,0.9999,19,21,21,191,3.09184996,9.484522611143661e-05
clsQDEIM,3,0.9999,19,21,21,191,3.066215592,0.001091145029287128
SOPT,3,0.9999,19,21,21,196,3.127413052,0.0001720027210564973
clsSOPT,3,0.9999,19,21,21,196,3.319982549,0.0001553457026375033
QDEIM,3,0.9999,19,21,21,196,3.188876921,9.445776328357235e-05
clsQDEIM,3,0.9999,19,21,21,196,3.115908698,0.001132028043182723
SOPT,3,0.9999,19,21,21,201,3.206987592,0.0001722085315152244
clsSOPT,3,0.9999,19,21,21,201,3.397809282,0.0001553457026373004
QDEIM,3,0.9999,19,21,21,201,3.225687603,0.0001084355762669676
clsQDEIM,3,0.9999,19,21,21,201,3.183059124,0.001119296289252403
SOPT,3,0.9999,19,21,21,206,3.254448031,0.0001715206679643625
clsSOPT,3,0.9999,19,21,21,206,3.435668872,0.0001553457026374943
QDEIM,3,0.9999,19,21,21,206,3.28609884,0.0002165926984072943
clsQDEIM,3,0.9999,19,21,21,206,3.238850964,0.001204890193517837
SOPT,3,0.9999,19,21,21,211,3.321860573,0.0001700060565570162
clsSOPT,3,0.9999,19,21,21,211,3.484797603,0.0001553457026373017
QDEIM,3,0.9999,19,21,21,211,3.341549064,0.0002432560581264012
clsQDEIM,3,0.9999,19,21,21,211,3.284708545,0.001319520358174427
SOPT,3,0.9999,19,21,21,216,3.321230219,0.0001693511048638209
clsSOPT,3,0.9999,19,21,21,216,3.557924454,0.0001553457026377137
QDEIM,3,0.9999,19,21,21,216,3.384617379,0.0002906555333568656
clsQDEIM,3,0.9999,19,21,21,216,3.352352488,0.001304922976762539
SOPT,3,0.9999,19,21,21,221,3.370691947,0.0001690896675037053
clsSOPT,3,0.9999,19,21,21,221,3.593294895,0.0001553457026375072
QDEIM,3,0.9999,19,21,21,221,3.464486919,0.0002981572436235996
clsQDEIM,3,0.9999,19,21,21,221,3.417868392,0.001277820448478037
SOPT,3,0.9999,19,21,21,226,3.397050203,0.0001698511876899529
clsSOPT,3,0.9999,19,21,21,226,3.666650827,0.0001553457026375052
QDEIM,3,0.9999,19,21,21,226,3.735120108,0.0002012521030800854
clsQDEIM,3,0.9999,19,21,21,226,3.955089765,0.001263690360765103
SOPT,3,0.9999,19,21,21,231,3.48841003,0.0001646224818341929
clsSOPT,3,0.9999,19,21,21,231,3.763673817,0.0001553457026375038
QDEIM,3,0.9999,19,21,21,231,3.830951667,0.0001458362820899943
clsQDEIM,3,0.9999,19,21,21,231,4.332078245,0.001265866729990748
